Date Times,Energy
Wed Jun 05 2013 13:00:00 GMT+0930 (Australian Central Standard Time),1.0025
Wed Jun 05 2013 13:30:00 GMT+0930 (Australian Central Standard Time),0.80742
Wed Jun 05 2013 14:00:00 GMT+0930 (Australian Central Standard Time),0.75249
Wed Jun 05 2013 14:30:00 GMT+0930 (Australian Central Standard Time),0.75048
Wed Jun 05 2013 15:00:00 GMT+0930 (Australian Central Standard Time),0.47151
Wed Jun 05 2013 15:30:00 GMT+0930 (Australian Central Standard Time),-0.0027469
Wed Jun 05 2013 16:00:00 GMT+0930 (Australian Central Standard Time),-0.36107
Wed Jun 05 2013 16:30:00 GMT+0930 (Australian Central Standard Time),-0.476
Wed Jun 05 2013 17:00:00 GMT+0930 (Australian Central Standard Time),-0.403
Wed Jun 05 2013 17:30:00 GMT+0930 (Australian Central Standard Time),-0.395
Wed Jun 05 2013 18:00:00 GMT+0930 (Australian Central Standard Time),-0.703
Wed Jun 05 2013 18:30:00 GMT+0930 (Australian Central Standard Time),-0.594
Wed Jun 05 2013 19:00:00 GMT+0930 (Australian Central Standard Time),-1.284
Wed Jun 05 2013 19:30:00 GMT+0930 (Australian Central Standard Time),-1.218
Wed Jun 05 2013 20:00:00 GMT+0930 (Australian Central Standard Time),-0.894
Wed Jun 05 2013 20:30:00 GMT+0930 (Australian Central Standard Time),-1.142
Wed Jun 05 2013 21:00:00 GMT+0930 (Australian Central Standard Time),-0.873
Wed Jun 05 2013 21:30:00 GMT+0930 (Australian Central Standard Time),-0.673
Wed Jun 05 2013 22:00:00 GMT+0930 (Australian Central Standard Time),-0.657
Wed Jun 05 2013 22:30:00 GMT+0930 (Australian Central Standard Time),-0.427
Wed Jun 05 2013 23:00:00 GMT+0930 (Australian Central Standard Time),-0.765
Wed Jun 05 2013 23:30:00 GMT+0930 (Australian Central Standard Time),-0.641
Thu Jun 06 2013 00:00:00 GMT+0930 (Australian Central Standard Time),-0.265
Thu Jun 06 2013 00:30:00 GMT+0930 (Australian Central Standard Time),-0.168
Thu Jun 06 2013 01:00:00 GMT+0930 (Australian Central Standard Time),-0.23
Thu Jun 06 2013 01:30:00 GMT+0930 (Australian Central Standard Time),-0.16
Thu Jun 06 2013 02:00:00 GMT+0930 (Australian Central Standard Time),-0.167
Thu Jun 06 2013 02:30:00 GMT+0930 (Australian Central Standard Time),-0.229
Thu Jun 06 2013 03:00:00 GMT+0930 (Australian Central Standard Time),-0.19
Thu Jun 06 2013 03:30:00 GMT+0930 (Australian Central Standard Time),-0.179
Thu Jun 06 2013 04:00:00 GMT+0930 (Australian Central Standard Time),-0.155
Thu Jun 06 2013 04:30:00 GMT+0930 (Australian Central Standard Time),-0.234
Thu Jun 06 2013 05:00:00 GMT+0930 (Australian Central Standard Time),-0.165
Thu Jun 06 2013 05:30:00 GMT+0930 (Australian Central Standard Time),-0.213
Thu Jun 06 2013 06:00:00 GMT+0930 (Australian Central Standard Time),-0.17313
Thu Jun 06 2013 06:30:00 GMT+0930 (Australian Central Standard Time),0.083434
Thu Jun 06 2013 07:00:00 GMT+0930 (Australian Central Standard Time),0.62924
Thu Jun 06 2013 07:30:00 GMT+0930 (Australian Central Standard Time),1.4017
Thu Jun 06 2013 08:00:00 GMT+0930 (Australian Central Standard Time),2.1396
Thu Jun 06 2013 08:30:00 GMT+0930 (Australian Central Standard Time),2.5291
Thu Jun 06 2013 09:00:00 GMT+0930 (Australian Central Standard Time),2.7461
Thu Jun 06 2013 09:30:00 GMT+0930 (Australian Central Standard Time),2.8586
Thu Jun 06 2013 10:00:00 GMT+0930 (Australian Central Standard Time),3.1534
Thu Jun 06 2013 10:30:00 GMT+0930 (Australian Central Standard Time),3.132
Thu Jun 06 2013 11:00:00 GMT+0930 (Australian Central Standard Time),3.2488
Thu Jun 06 2013 11:30:00 GMT+0930 (Australian Central Standard Time),3.0961
Thu Jun 06 2013 12:00:00 GMT+0930 (Australian Central Standard Time),2.9933
Thu Jun 06 2013 12:30:00 GMT+0930 (Australian Central Standard Time),2.9276
Thu Jun 06 2013 13:00:00 GMT+0930 (Australian Central Standard Time),2.6669
Thu Jun 06 2013 13:30:00 GMT+0930 (Australian Central Standard Time),2.4124
Thu Jun 06 2013 14:00:00 GMT+0930 (Australian Central Standard Time),1.8019
Thu Jun 06 2013 14:30:00 GMT+0930 (Australian Central Standard Time),0.73151
Thu Jun 06 2013 15:00:00 GMT+0930 (Australian Central Standard Time),0.018706
Thu Jun 06 2013 15:30:00 GMT+0930 (Australian Central Standard Time),-0.21771
Thu Jun 06 2013 16:00:00 GMT+0930 (Australian Central Standard Time),-0.301
Thu Jun 06 2013 16:30:00 GMT+0930 (Australian Central Standard Time),-0.387
Thu Jun 06 2013 17:00:00 GMT+0930 (Australian Central Standard Time),-0.3
Thu Jun 06 2013 17:30:00 GMT+0930 (Australian Central Standard Time),-0.334
Thu Jun 06 2013 18:00:00 GMT+0930 (Australian Central Standard Time),-0.385
Thu Jun 06 2013 18:30:00 GMT+0930 (Australian Central Standard Time),-0.497
Thu Jun 06 2013 19:00:00 GMT+0930 (Australian Central Standard Time),-0.762
Thu Jun 06 2013 19:30:00 GMT+0930 (Australian Central Standard Time),-0.44
Thu Jun 06 2013 20:00:00 GMT+0930 (Australian Central Standard Time),-0.777
Thu Jun 06 2013 20:30:00 GMT+0930 (Australian Central Standard Time),-0.401
Thu Jun 06 2013 21:00:00 GMT+0930 (Australian Central Standard Time),-0.511
Thu Jun 06 2013 21:30:00 GMT+0930 (Australian Central Standard Time),-0.636
Thu Jun 06 2013 22:00:00 GMT+0930 (Australian Central Standard Time),-0.551
Thu Jun 06 2013 22:30:00 GMT+0930 (Australian Central Standard Time),-0.855
Thu Jun 06 2013 23:00:00 GMT+0930 (Australian Central Standard Time),-0.847
Thu Jun 06 2013 23:30:00 GMT+0930 (Australian Central Standard Time),-0.75
Fri Jun 07 2013 00:00:00 GMT+0930 (Australian Central Standard Time),-0.682
Fri Jun 07 2013 00:30:00 GMT+0930 (Australian Central Standard Time),-0.732
Fri Jun 07 2013 01:00:00 GMT+0930 (Australian Central Standard Time),-0.44
Fri Jun 07 2013 01:30:00 GMT+0930 (Australian Central Standard Time),-0.216
Fri Jun 07 2013 02:00:00 GMT+0930 (Australian Central Standard Time),-0.189
Fri Jun 07 2013 02:30:00 GMT+0930 (Australian Central Standard Time),-0.247
Fri Jun 07 2013 03:00:00 GMT+0930 (Australian Central Standard Time),-0.232
Fri Jun 07 2013 03:30:00 GMT+0930 (Australian Central Standard Time),-0.188
Fri Jun 07 2013 04:00:00 GMT+0930 (Australian Central Standard Time),-0.205
Fri Jun 07 2013 04:30:00 GMT+0930 (Australian Central Standard Time),-0.225
Fri Jun 07 2013 05:00:00 GMT+0930 (Australian Central Standard Time),-0.215
Fri Jun 07 2013 05:30:00 GMT+0930 (Australian Central Standard Time),-0.289
Fri Jun 07 2013 06:00:00 GMT+0930 (Australian Central Standard Time),-0.50992
Fri Jun 07 2013 06:30:00 GMT+0930 (Australian Central Standard Time),-0.30283
Fri Jun 07 2013 07:00:00 GMT+0930 (Australian Central Standard Time),-0.030638
Fri Jun 07 2013 07:30:00 GMT+0930 (Australian Central Standard Time),0.44724
Fri Jun 07 2013 08:00:00 GMT+0930 (Australian Central Standard Time),1.3292
Fri Jun 07 2013 08:30:00 GMT+0930 (Australian Central Standard Time),0.74645
Fri Jun 07 2013 09:00:00 GMT+0930 (Australian Central Standard Time),0.45497
Fri Jun 07 2013 09:30:00 GMT+0930 (Australian Central Standard Time),1.9753
Fri Jun 07 2013 10:00:00 GMT+0930 (Australian Central Standard Time),2.4385
Fri Jun 07 2013 10:30:00 GMT+0930 (Australian Central Standard Time),3.2064
Fri Jun 07 2013 11:00:00 GMT+0930 (Australian Central Standard Time),2.9063
Fri Jun 07 2013 11:30:00 GMT+0930 (Australian Central Standard Time),3.1552
Fri Jun 07 2013 12:00:00 GMT+0930 (Australian Central Standard Time),2.9573
Fri Jun 07 2013 12:30:00 GMT+0930 (Australian Central Standard Time),2.7532
Fri Jun 07 2013 13:00:00 GMT+0930 (Australian Central Standard Time),2.2806
Fri Jun 07 2013 13:30:00 GMT+0930 (Australian Central Standard Time),1.6623
Fri Jun 07 2013 14:00:00 GMT+0930 (Australian Central Standard Time),0.41642
Fri Jun 07 2013 14:30:00 GMT+0930 (Australian Central Standard Time),0.15125
Fri Jun 07 2013 15:00:00 GMT+0930 (Australian Central Standard Time),0.49262
Fri Jun 07 2013 15:30:00 GMT+0930 (Australian Central Standard Time),-0.23738
Fri Jun 07 2013 16:00:00 GMT+0930 (Australian Central Standard Time),-0.36746
Fri Jun 07 2013 16:30:00 GMT+0930 (Australian Central Standard Time),-0.521
Fri Jun 07 2013 17:00:00 GMT+0930 (Australian Central Standard Time),-0.474
Fri Jun 07 2013 17:30:00 GMT+0930 (Australian Central Standard Time),-0.809
Fri Jun 07 2013 18:00:00 GMT+0930 (Australian Central Standard Time),-0.652
Fri Jun 07 2013 18:30:00 GMT+0930 (Australian Central Standard Time),-1.104
Fri Jun 07 2013 19:00:00 GMT+0930 (Australian Central Standard Time),-1.234
Fri Jun 07 2013 19:30:00 GMT+0930 (Australian Central Standard Time),-1.566
Fri Jun 07 2013 20:00:00 GMT+0930 (Australian Central Standard Time),-1.147
Fri Jun 07 2013 20:30:00 GMT+0930 (Australian Central Standard Time),-0.778
Fri Jun 07 2013 21:00:00 GMT+0930 (Australian Central Standard Time),-0.46
Fri Jun 07 2013 21:30:00 GMT+0930 (Australian Central Standard Time),-0.598
Fri Jun 07 2013 22:00:00 GMT+0930 (Australian Central Standard Time),-0.565
Fri Jun 07 2013 22:30:00 GMT+0930 (Australian Central Standard Time),-0.757
Fri Jun 07 2013 23:00:00 GMT+0930 (Australian Central Standard Time),-0.71
Fri Jun 07 2013 23:30:00 GMT+0930 (Australian Central Standard Time),-0.596
Sat Jun 08 2013 00:00:00 GMT+0930 (Australian Central Standard Time),-0.373
Sat Jun 08 2013 00:30:00 GMT+0930 (Australian Central Standard Time),-0.294
Sat Jun 08 2013 01:00:00 GMT+0930 (Australian Central Standard Time),-0.232
Sat Jun 08 2013 01:30:00 GMT+0930 (Australian Central Standard Time),-0.287
Sat Jun 08 2013 02:00:00 GMT+0930 (Australian Central Standard Time),-0.209
Sat Jun 08 2013 02:30:00 GMT+0930 (Australian Central Standard Time),-0.244
Sat Jun 08 2013 03:00:00 GMT+0930 (Australian Central Standard Time),-0.221
Sat Jun 08 2013 03:30:00 GMT+0930 (Australian Central Standard Time),-0.288
Sat Jun 08 2013 04:00:00 GMT+0930 (Australian Central Standard Time),-0.223
Sat Jun 08 2013 04:30:00 GMT+0930 (Australian Central Standard Time),-0.237
Sat Jun 08 2013 05:00:00 GMT+0930 (Australian Central Standard Time),-0.207
Sat Jun 08 2013 05:30:00 GMT+0930 (Australian Central Standard Time),-0.34
Sat Jun 08 2013 06:00:00 GMT+0930 (Australian Central Standard Time),-0.30189
Sat Jun 08 2013 06:30:00 GMT+0930 (Australian Central Standard Time),0.05807
Sat Jun 08 2013 07:00:00 GMT+0930 (Australian Central Standard Time),0.38174
Sat Jun 08 2013 07:30:00 GMT+0930 (Australian Central Standard Time),0.63804
Sat Jun 08 2013 08:00:00 GMT+0930 (Australian Central Standard Time),1.1789
Sat Jun 08 2013 08:30:00 GMT+0930 (Australian Central Standard Time),0.7989
Sat Jun 08 2013 09:00:00 GMT+0930 (Australian Central Standard Time),1.865
Sat Jun 08 2013 09:30:00 GMT+0930 (Australian Central Standard Time),1.9967
Sat Jun 08 2013 10:00:00 GMT+0930 (Australian Central Standard Time),1.9525
Sat Jun 08 2013 10:30:00 GMT+0930 (Australian Central Standard Time),2.0234
Sat Jun 08 2013 11:00:00 GMT+0930 (Australian Central Standard Time),1.6521
Sat Jun 08 2013 11:30:00 GMT+0930 (Australian Central Standard Time),0.87202
Sat Jun 08 2013 12:00:00 GMT+0930 (Australian Central Standard Time),0.25271
Sat Jun 08 2013 12:30:00 GMT+0930 (Australian Central Standard Time),1.2102
Sat Jun 08 2013 13:00:00 GMT+0930 (Australian Central Standard Time),1.1998
Sat Jun 08 2013 13:30:00 GMT+0930 (Australian Central Standard Time),0.16904
Sat Jun 08 2013 14:00:00 GMT+0930 (Australian Central Standard Time),0.36008
Sat Jun 08 2013 14:30:00 GMT+0930 (Australian Central Standard Time),0.10151
Sat Jun 08 2013 15:00:00 GMT+0930 (Australian Central Standard Time),-0.047515
Sat Jun 08 2013 15:30:00 GMT+0930 (Australian Central Standard Time),-0.23886
Sat Jun 08 2013 16:00:00 GMT+0930 (Australian Central Standard Time),-0.48047
Sat Jun 08 2013 16:30:00 GMT+0930 (Australian Central Standard Time),-0.666
Sat Jun 08 2013 17:00:00 GMT+0930 (Australian Central Standard Time),-1.098
Sat Jun 08 2013 17:30:00 GMT+0930 (Australian Central Standard Time),-1.043
Sat Jun 08 2013 18:00:00 GMT+0930 (Australian Central Standard Time),-0.575
Sat Jun 08 2013 18:30:00 GMT+0930 (Australian Central Standard Time),-0.658
Sat Jun 08 2013 19:00:00 GMT+0930 (Australian Central Standard Time),-0.344
Sat Jun 08 2013 19:30:00 GMT+0930 (Australian Central Standard Time),-0.611
Sat Jun 08 2013 20:00:00 GMT+0930 (Australian Central Standard Time),-0.403
Sat Jun 08 2013 20:30:00 GMT+0930 (Australian Central Standard Time),-0.528
Sat Jun 08 2013 21:00:00 GMT+0930 (Australian Central Standard Time),-0.28
Sat Jun 08 2013 21:30:00 GMT+0930 (Australian Central Standard Time),-0.289
Sat Jun 08 2013 22:00:00 GMT+0930 (Australian Central Standard Time),-0.286
Sat Jun 08 2013 22:30:00 GMT+0930 (Australian Central Standard Time),-0.266
Sat Jun 08 2013 23:00:00 GMT+0930 (Australian Central Standard Time),-0.261
Sat Jun 08 2013 23:30:00 GMT+0930 (Australian Central Standard Time),-0.215
Sun Jun 09 2013 00:00:00 GMT+0930 (Australian Central Standard Time),-0.303
Sun Jun 09 2013 00:30:00 GMT+0930 (Australian Central Standard Time),-0.314
Sun Jun 09 2013 01:00:00 GMT+0930 (Australian Central Standard Time),-0.175
Sun Jun 09 2013 01:30:00 GMT+0930 (Australian Central Standard Time),-0.207
Sun Jun 09 2013 02:00:00 GMT+0930 (Australian Central Standard Time),-0.169
Sun Jun 09 2013 02:30:00 GMT+0930 (Australian Central Standard Time),-0.177
Sun Jun 09 2013 03:00:00 GMT+0930 (Australian Central Standard Time),-0.235
Sun Jun 09 2013 03:30:00 GMT+0930 (Australian Central Standard Time),-0.16
Sun Jun 09 2013 04:00:00 GMT+0930 (Australian Central Standard Time),-0.161
Sun Jun 09 2013 04:30:00 GMT+0930 (Australian Central Standard Time),-0.196
Sun Jun 09 2013 05:00:00 GMT+0930 (Australian Central Standard Time),-0.166
Sun Jun 09 2013 05:30:00 GMT+0930 (Australian Central Standard Time),-0.233
Sun Jun 09 2013 06:00:00 GMT+0930 (Australian Central Standard Time),-0.12669
Sun Jun 09 2013 06:30:00 GMT+0930 (Australian Central Standard Time),0.21213
Sun Jun 09 2013 07:00:00 GMT+0930 (Australian Central Standard Time),0.03719
Sun Jun 09 2013 07:30:00 GMT+0930 (Australian Central Standard Time),0.046543
Sun Jun 09 2013 08:00:00 GMT+0930 (Australian Central Standard Time),-0.014585
Sun Jun 09 2013 08:30:00 GMT+0930 (Australian Central Standard Time),-0.0053875
Sun Jun 09 2013 09:00:00 GMT+0930 (Australian Central Standard Time),0.5087
Sun Jun 09 2013 09:30:00 GMT+0930 (Australian Central Standard Time),-0.15353
Sun Jun 09 2013 10:00:00 GMT+0930 (Australian Central Standard Time),-0.23159
Sun Jun 09 2013 10:30:00 GMT+0930 (Australian Central Standard Time),0.065232
Sun Jun 09 2013 11:00:00 GMT+0930 (Australian Central Standard Time),0.12714
Sun Jun 09 2013 11:30:00 GMT+0930 (Australian Central Standard Time),-0.045017
Sun Jun 09 2013 12:00:00 GMT+0930 (Australian Central Standard Time),-0.8778
Sun Jun 09 2013 12:30:00 GMT+0930 (Australian Central Standard Time),-0.34006
Sun Jun 09 2013 13:00:00 GMT+0930 (Australian Central Standard Time),-0.22536
Sun Jun 09 2013 13:30:00 GMT+0930 (Australian Central Standard Time),0.10055
Sun Jun 09 2013 14:00:00 GMT+0930 (Australian Central Standard Time),0.069817
Sun Jun 09 2013 14:30:00 GMT+0930 (Australian Central Standard Time),-0.019746
Sun Jun 09 2013 15:00:00 GMT+0930 (Australian Central Standard Time),0.55488
Sun Jun 09 2013 15:30:00 GMT+0930 (Australian Central Standard Time),-0.14389
Sun Jun 09 2013 16:00:00 GMT+0930 (Australian Central Standard Time),-0.33349
Sun Jun 09 2013 16:30:00 GMT+0930 (Australian Central Standard Time),-0.436
Sun Jun 09 2013 17:00:00 GMT+0930 (Australian Central Standard Time),-0.381
Sun Jun 09 2013 17:30:00 GMT+0930 (Australian Central Standard Time),-0.833
Sun Jun 09 2013 18:00:00 GMT+0930 (Australian Central Standard Time),-0.389
Sun Jun 09 2013 18:30:00 GMT+0930 (Australian Central Standard Time),-0.475
Sun Jun 09 2013 19:00:00 GMT+0930 (Australian Central Standard Time),-0.702
Sun Jun 09 2013 19:30:00 GMT+0930 (Australian Central Standard Time),-1.088
Sun Jun 09 2013 20:00:00 GMT+0930 (Australian Central Standard Time),-0.469
Sun Jun 09 2013 20:30:00 GMT+0930 (Australian Central Standard Time),-0.904
Sun Jun 09 2013 21:00:00 GMT+0930 (Australian Central Standard Time),-0.394
Sun Jun 09 2013 21:30:00 GMT+0930 (Australian Central Standard Time),-0.357
Sun Jun 09 2013 22:00:00 GMT+0930 (Australian Central Standard Time),-0.366
Sun Jun 09 2013 22:30:00 GMT+0930 (Australian Central Standard Time),-0.368
Sun Jun 09 2013 23:00:00 GMT+0930 (Australian Central Standard Time),-0.277
Sun Jun 09 2013 23:30:00 GMT+0930 (Australian Central Standard Time),-0.153
Mon Jun 10 2013 00:00:00 GMT+0930 (Australian Central Standard Time),-0.633
Mon Jun 10 2013 00:30:00 GMT+0930 (Australian Central Standard Time),-0.627
Mon Jun 10 2013 01:00:00 GMT+0930 (Australian Central Standard Time),-0.689
Mon Jun 10 2013 01:30:00 GMT+0930 (Australian Central Standard Time),-0.714
Mon Jun 10 2013 02:00:00 GMT+0930 (Australian Central Standard Time),-0.722
Mon Jun 10 2013 02:30:00 GMT+0930 (Australian Central Standard Time),-0.698
Mon Jun 10 2013 03:00:00 GMT+0930 (Australian Central Standard Time),-0.659
Mon Jun 10 2013 03:30:00 GMT+0930 (Australian Central Standard Time),-0.391
Mon Jun 10 2013 04:00:00 GMT+0930 (Australian Central Standard Time),-0.141
Mon Jun 10 2013 04:30:00 GMT+0930 (Australian Central Standard Time),-0.193
Mon Jun 10 2013 05:00:00 GMT+0930 (Australian Central Standard Time),-0.177
Mon Jun 10 2013 05:30:00 GMT+0930 (Australian Central Standard Time),-0.211
Mon Jun 10 2013 06:00:00 GMT+0930 (Australian Central Standard Time),-0.21077
Mon Jun 10 2013 06:30:00 GMT+0930 (Australian Central Standard Time),0.30648
Mon Jun 10 2013 07:00:00 GMT+0930 (Australian Central Standard Time),0.74346
Mon Jun 10 2013 07:30:00 GMT+0930 (Australian Central Standard Time),0.89302
Mon Jun 10 2013 08:00:00 GMT+0930 (Australian Central Standard Time),0.58364
Mon Jun 10 2013 08:30:00 GMT+0930 (Australian Central Standard Time),0.93941
Mon Jun 10 2013 09:00:00 GMT+0930 (Australian Central Standard Time),0.57018
Mon Jun 10 2013 09:30:00 GMT+0930 (Australian Central Standard Time),0.75434
Mon Jun 10 2013 10:00:00 GMT+0930 (Australian Central Standard Time),0.80217
Mon Jun 10 2013 10:30:00 GMT+0930 (Australian Central Standard Time),1.0109
Mon Jun 10 2013 11:00:00 GMT+0930 (Australian Central Standard Time),1.4565
Mon Jun 10 2013 11:30:00 GMT+0930 (Australian Central Standard Time),0.58042
Mon Jun 10 2013 12:00:00 GMT+0930 (Australian Central Standard Time),1.1165
Mon Jun 10 2013 12:30:00 GMT+0930 (Australian Central Standard Time),-0.15252
Mon Jun 10 2013 13:00:00 GMT+0930 (Australian Central Standard Time),-0.30127
Mon Jun 10 2013 13:30:00 GMT+0930 (Australian Central Standard Time),-0.030311
Mon Jun 10 2013 14:00:00 GMT+0930 (Australian Central Standard Time),-0.38443
Mon Jun 10 2013 14:30:00 GMT+0930 (Australian Central Standard Time),-0.52096
Mon Jun 10 2013 15:00:00 GMT+0930 (Australian Central Standard Time),-0.46435
